order_id,product_id,quantity,price
1329,16,1,182.49
1329,38,3,185.95
1330,49,1,177.09
1331,44,2,137.46
1332,45,2,17.61
1333,18,1,193.12
1333,13,1,48.53
1334,40,1,185.7
1334,36,2,25.65
1334,22,2,165.44
1334,9,3,135.44
1335,33,2,184.69
1335,27,3,49.61
1336,27,1,22.48
1336,3,3,34.21
1336,31,2,52.83
1337,47,3,116.52
1337,25,3,153.98
1337,44,2,95.33
1337,36,3,198.14
1338,43,1,46.58
1339,41,1,147.08
1340,17,1,50.77
1340,50,2,161.92
1340,8,1,41.72
1340,31,1,53.34
1341,21,2,37.68
1341,28,1,27.78
1341,21,3,102.39
1342,29,3,37.94
1342,28,1,52.63
1343,22,2,14.84
1343,33,3,146.18
1343,32,1,177.39
1343,34,3,122.61
1344,31,3,157.66
1345,33,2,135.34
1345,8,3,22.25
1346,30,3,42.72
1346,4,3,137.55
1346,2,3,139.93
1347,26,1,146.69
1347,26,3,198.7
1348,25,3,188.49
1348,38,1,159.69
1348,8,2,27.04
1348,8,2,39.52
1349,6,1,156.85
1350,43,3,137.59
1350,9,3,75.76
1350,46,2,146.7
1351,20,1,107.1
1351,46,3,49.27
1352,3,1,165.96
1353,22,3,35.0
1354,5,1,35.23
1355,31,1,181.71
1355,42,3,137.04
1355,7,3,129.68
1355,41,2,45.63
1356,27,2,56.12
1356,31,1,111.58
1356,10,2,107.8
1357,34,3,95.14
1357,11,1,30.76
1357,28,1,20.58
1357,25,1,142.04
1358,29,2,74.4
1358,46,1,55.42
1359,24,3,178.63
1360,44,2,29.81
1360,12,3,79.13
1360,17,3,199.94
1360,11,3,49.54
1361,2,2,152.66
1361,24,3,75.28
1361,9,3,32.7
1362,14,1,157.93
1363,22,3,92.88
1363,40,2,21.26
1363,39,1,97.4
1363,3,2,132.73
1364,13,2,73.9
1365,40,1,104.14
1366,9,1,71.34
1367,37,2,153.16
1368,14,1,21.19
1368,49,2,130.84
1368,44,1,68.11
1369,26,3,121.9
1369,15,3,133.28
1369,12,1,28.9
1369,3,2,117.45
1370,30,1,62.4
1370,18,1,191.77
1371,48,2,124.62
1371,1,3,77.1
1371,42,2,11.82
1371,6,3,41.08
1372,44,3,20.52
1373,32,3,68.38
1373,43,3,127.43
1373,2,3,190.49
1373,4,1,182.81
1374,5,2,42.45
1374,32,2,155.15
1375,45,3,181.84
1375,19,1,92.51
1376,28,1,35.29
1376,50,2,41.1
1376,20,1,106.53
1376,47,3,79.03
1377,29,1,96.02
1378,22,3,44.85
1378,34,1,71.55
1378,15,3,106.03
1379,21,1,16.09
1380,44,1,161.38
1380,40,2,25.1
1381,23,3,190.33
1381,50,2,141.85
1381,20,1,35.72
1382,48,3,184.86
1383,4,1,80.83
1384,9,2,186.64
1385,38,1,92.33
1386,7,3,194.96
1386,11,3,125.47
1387,36,3,143.52
1388,21,3,15.25
1389,18,1,68.09
1390,46,1,199.55
1390,18,1,59.85
1390,10,3,22.36
1390,40,2,136.58
1391,8,3,48.04
1391,29,1,87.04
1391,9,3,156.27
1391,20,2,40.03
1392,13,1,105.03
1393,50,3,163.04
1393,20,3,199.88
1393,45,2,38.38
1394,41,2,23.48
1395,36,3,191.54
1395,25,3,134.97
1395,21,2,119.42
1396,14,3,18.42
1396,22,1,96.58
1396,35,1,145.4
1397,12,3,179.95
1397,8,2,69.91
1397,30,1,104.72
1398,49,2,61.66
1398,7,2,93.15
1398,8,1,19.53
1398,39,3,171.89
1399,30,2,76.61
1399,1,1,115.77
1399,34,1,139.52
1400,12,1,147.9
1400,20,1,164.77
1400,39,1,78.49
1400,45,2,106.34
1401,24,1,129.09
1402,45,3,40.44
1402,25,1,121.59
1403,31,1,69.81
1404,43,2,66.14
1405,21,2,101.24
1405,40,3,77.39
1405,11,1,39.94
1405,44,3,79.52
1406,47,3,71.79
1406,8,1,51.01
1406,50,3,63.01
1407,21,2,113.89
1407,14,2,132.11
1407,47,1,96.43
1408,7,3,186.87
1408,12,3,185.36
1408,34,3,124.87
1409,29,2,125.12
1409,48,3,190.18
1410,2,3,141.74
1410,48,2,102.04
1411,12,3,169.1
1412,8,3,195.36
1412,15,2,183.86
1412,38,3,93.47
1412,26,3,114.66
1413,36,2,108.38
1413,31,2,107.22
1413,10,1,22.54
1414,42,2,167.96
1414,12,2,56.81
1414,3,2,36.95
1415,31,2,145.06
1416,29,3,159.54
1416,19,1,86.87
1416,48,3,46.4
1417,20,2,110.4
1417,11,1,112.62
1418,10,1,41.09
1418,50,3,173.54
1418,34,3,171.85
1418,17,3,106.11
1419,39,2,93.55
1420,45,1,43.52
1420,30,3,127.43
1420,47,2,31.5
1421,20,1,62.07
1421,23,3,185.23
1421,35,3,107.95
1422,7,1,74.65
1422,36,3,59.28
1423,17,1,94.81
1423,30,2,171.94
1424,26,3,83.26
1425,28,1,179.39
1425,31,2,168.74
1425,34,3,79.02
1426,49,3,48.39
1427,21,2,57.75
1427,7,1,185.95
1427,8,3,152.26
1428,11,2,64.69
1428,29,1,27.88
1428,41,2,105.68
1429,36,3,127.08
1429,49,2,73.33
1429,16,2,184.12
1430,34,2,153.44
1431,20,1,199.06
1431,21,1,180.97
1431,3,2,79.2
1431,6,3,153.89
1432,44,1,190.93
1432,36,3,172.91
1432,44,2,156.67
1432,29,3,182.31
1433,24,1,55.96
1433,33,2,73.08
1433,17,2,159.66
1433,25,2,74.23
1434,17,3,74.33
1434,48,1,190.99
1434,43,2,25.49
1435,24,3,158.1
1435,47,2,99.85
1435,41,3,151.24
1436,46,3,37.39
1436,33,3,38.82
1437,2,3,27.37
1437,20,1,26.87
1437,20,2,141.47
1437,18,1,176.08
1438,42,3,167.84
1438,14,2,90.24
1438,42,3,148.77
1438,22,3,164.95
1439,12,1,119.11
1439,4,2,103.56
1440,36,3,40.61
1441,9,2,36.8
1442,8,1,94.34
1443,4,2,135.69
1443,14,1,80.43
1443,49,3,22.63
1444,4,1,144.49
1445,25,1,112.88
1446,1,1,85.53
1447,10,3,56.55
1447,11,2,177.61
1447,13,3,132.92
1448,13,1,196.63
1448,20,3,195.34
1449,39,1,56.18
1449,4,1,160.81
1449,30,1,146.35
1450,34,3,91.5
1450,20,1,120.08
1450,32,2,38.44
1450,48,2,54.75
1451,43,1,43.98
1451,40,2,86.52
1451,47,1,156.81
1451,36,1,182.8
1452,34,2,66.53
1452,50,3,10.96
1452,23,3,129.66
1453,7,2,156.71
1453,14,2,58.21
1454,22,2,87.96
1454,26,3,175.62
1455,49,1,80.54
1455,31,2,119.79
1456,23,2,77.68
1456,18,3,103.91
1456,1,1,32.1
1457,15,3,158.21
1458,38,1,91.85
1458,1,2,150.08
1459,37,3,103.38
1459,27,2,164.46
1460,46,3,68.49
1460,26,3,139.69
1460,46,2,57.6
1460,7,3,150.5
1461,50,3,165.21
1461,29,1,10.81
1461,45,2,51.59
1462,15,2,154.9
1462,19,3,95.03
1462,46,2,28.08
1463,49,2,92.83
1463,41,3,146.39
1464,23,2,194.46
1464,8,3,180.24
1465,28,2,108.65
1465,33,3,108.28
1465,26,2,177.49
1466,24,3,143.31
1467,40,2,88.27
1468,37,1,14.6
1468,21,1,105.28
1468,23,3,135.44
1469,25,3,58.75
1469,38,2,63.38
1469,11,3,71.02
1470,4,1,135.41
1471,34,3,91.69
1471,32,3,84.02
1471,50,3,180.67
1472,48,1,141.89
1472,38,1,162.54
1473,40,3,84.25
1474,42,2,22.35
1475,35,2,94.51
1476,4,1,72.09
1476,39,3,153.51
1476,17,2,132.35
1476,14,1,197.28
1477,18,3,53.71
1477,11,2,41.07
1477,48,1,184.1
1477,14,2,197.39
1478,4,1,34.62
1478,4,2,186.99
1478,11,3,152.39
1479,40,1,86.12
1479,4,1,117.5
1479,44,1,14.83
1480,29,1,192.83
1480,20,3,125.47
1481,46,1,194.86
1482,22,2,38.22
1483,29,3,143.96
1483,46,2,17.48
1483,1,3,149.64
1484,42,3,184.06
1484,44,2,170.2
1484,48,2,194.24
1485,43,1,45.86
1485,6,3,79.19
1486,2,3,27.62
1486,16,1,102.53
1486,7,2,30.49
1486,45,3,134.48
1487,32,3,50.93
1487,50,2,185.53
1487,5,1,143.96
1487,46,3,42.2
1488,3,1,36.21
1488,42,1,64.3
1488,44,3,30.55
1489,12,2,40.61
1489,48,1,74.95
1489,11,2,64.53
1489,34,1,15.49
1490,39,3,153.07
1490,43,3,82.22
1490,2,1,98.15
1490,42,3,105.03
1491,22,3,159.86
1491,14,2,138.88
1491,50,2,146.7
1491,9,1,38.58
1492,11,2,66.3
1492,40,3,131.23
1492,29,2,129.01
1493,9,3,109.28
1493,37,2,183.31
1493,38,2,188.98
1494,33,3,116.21
1494,18,3,45.95
1494,42,3,179.13
1495,36,3,145.26
1495,48,2,142.81
1495,49,3,192.12
1496,48,3,47.54
1496,11,1,54.32
1496,31,1,96.52
1496,17,1,33.25
1497,8,3,57.25
1497,36,3,131.39
1497,49,2,19.26
1498,10,3,54.92
1498,12,2,45.05
1498,48,1,109.23
1498,13,2,113.23
1499,43,2,83.07
1499,46,2,125.6
1499,8,2,149.58
1500,15,1,46.13
1501,19,1,116.72
1501,14,2,167.95
1501,22,1,196.08
1501,31,3,71.94
1502,34,3,14.22
1502,4,2,18.26
1503,28,2,14.18
1503,44,3,20.31
1503,44,3,146.51
1504,32,1,95.41
1504,26,3,111.38
1505,41,2,128.95
1506,13,3,17.58
1506,29,2,171.43
1507,44,1,88.48
1508,4,2,123.64
1509,2,1,45.41
1509,2,2,16.16
1509,23,3,175.4
1509,44,1,183.79
1510,44,3,51.93
1510,24,2,14.93
1510,30,1,190.7
1511,44,3,22.13
1511,29,3,129.01
1511,24,3,37.11
1511,10,1,37.91
1512,15,1,69.27
1512,33,1,133.48
1512,9,3,199.43
1513,24,3,183.86
1513,20,1,16.13
1513,26,3,134.54
1514,3,3,194.89
1514,22,3,53.88
1514,46,2,185.06
1514,49,2,87.49
1515,36,2,40.72
1515,49,1,156.31
1515,44,3,181.69
1516,22,3,150.96
1516,48,2,162.48
1517,27,3,147.8
1517,13,3,130.51
1517,10,1,169.49
1518,8,1,199.46
1519,7,1,78.59
1519,7,2,187.67
1519,41,2,12.7
1520,21,1,51.8
1520,27,2,82.49
1521,5,2,166.85
1521,42,3,20.57
1521,32,2,193.12
1521,3,3,26.25
1522,17,1,12.62
1522,31,1,24.36
1522,13,1,26.74
1523,40,2,56.14
1524,39,2,106.88
1525,1,1,124.12
1525,35,1,76.23
1525,30,3,46.3
1525,15,2,111.5
1526,2,2,199.47
1526,27,1,27.34
1526,13,1,85.69
1527,50,3,150.03
1528,37,2,42.04
1528,34,3,65.69
1528,7,1,176.61
1528,4,2,88.84
1529,33,1,159.8
1529,46,1,52.03
1529,3,3,72.87
1530,43,2,157.7
1530,37,1,64.46
1530,38,2,12.42
1530,46,2,175.04
1531,41,2,106.46
1531,50,1,95.39
1531,48,3,159.75
1531,25,3,125.96
1532,17,2,159.32
1532,2,3,117.79
1532,13,1,145.45
1532,49,3,61.59
1533,8,3,109.91
1534,22,1,20.16
1534,11,2,79.92
1535,4,2,180.41
1536,5,1,45.11
1536,17,2,34.86
1537,14,2,159.1
1537,17,2,62.55
1537,4,2,97.25
1537,41,1,190.34
1538,15,3,96.49
1538,10,1,94.25
1538,7,1,144.92
1539,16,1,105.72
1540,40,2,45.82
1540,47,3,162.51
1541,43,3,77.83
1541,6,3,137.89
1541,3,2,76.64
1542,44,3,24.99
1542,13,3,27.4
1542,16,2,139.6
1543,32,2,63.59
1543,49,1,85.86
1543,26,1,87.02
1544,1,2,80.6
1544,28,3,70.67
1544,37,1,38.93
1545,49,2,174.66
1545,47,1,33.5
1545,50,3,46.35
1546,5,1,35.71
1547,27,3,92.23
1547,48,1,69.81
1547,21,2,56.04
1547,26,3,183.77
1548,30,3,199.86
1549,32,3,129.98
1549,15,2,77.94
1549,1,2,162.82
1550,7,2,146.66
1550,40,2,61.16
1550,30,3,51.19
1550,25,2,170.6
1551,17,1,189.29
1551,35,1,140.21
1551,35,3,150.21
1552,44,1,108.49
1552,11,1,156.8
1552,27,3,20.83
1552,30,2,176.17
1553,16,3,28.33
1553,9,2,40.45
1553,37,3,30.93
1553,12,2,29.89
1554,11,2,47.17
1554,23,3,89.82
1554,12,3,153.48
1555,3,2,150.21
1555,4,1,133.78
1556,13,3,135.41
1556,43,3,85.18
1557,34,3,37.9
1558,48,1,59.64
1559,4,2,147.63
1559,42,2,122.31
1559,5,2,195.81
1560,50,2,157.28
1561,27,2,54.53
1561,18,1,52.91
1562,24,1,26.86
1562,46,1,178.66
1562,14,3,46.44
1562,16,2,118.68
1563,12,2,39.59
1563,46,1,23.47
1564,41,1,168.67
1564,41,2,39.55
1564,7,3,48.85
1565,44,1,136.06
1565,32,1,78.14
1565,13,3,82.57
1566,15,3,29.63
1566,29,1,13.95
1566,31,2,151.7
1566,17,1,125.11
1567,5,2,52.41
1567,20,1,109.72
1567,11,3,45.36
1567,47,3,44.95
1568,26,1,133.98
1568,7,2,29.03
1568,35,3,106.47
1568,25,3,78.71
1569,34,1,175.45
1569,2,2,179.58
1570,34,3,80.64
1571,49,3,31.32
1571,50,2,37.77
1572,48,3,84.62
1572,7,1,111.63
1573,23,3,173.97
1573,8,1,24.36
1574,26,1,103.0
1574,38,1,122.13
1574,17,2,42.39
1575,34,3,49.51
1575,36,2,35.85
1576,38,1,10.63
1576,6,2,69.11
1576,1,2,170.52
1577,1,3,139.83
1578,48,2,105.58
1578,22,3,166.44
1578,40,3,196.52
1578,4,1,18.12
1579,31,2,80.99
1580,12,3,140.55
1581,30,2,140.12
1581,19,2,73.98
1581,28,2,195.79
1582,14,3,167.55
1582,14,1,72.45
1583,12,2,96.92
1583,13,1,91.81
1583,7,3,135.27
1584,50,1,72.55
1584,16,3,174.17
1585,20,2,34.03
1586,14,3,104.72
1586,17,1,104.51
1586,22,3,84.65
1586,35,1,110.42
1587,1,1,57.7
1587,49,1,85.73
1587,32,1,169.52
1587,8,2,180.74
1588,48,1,25.33
1589,4,3,40.05
1590,46,1,196.86
1590,46,1,50.29
1590,12,2,133.27
1590,21,1,145.81
1591,21,3,65.4
1592,23,3,84.97
1592,26,1,20.67
1593,24,3,186.12
1593,23,2,197.82
1593,31,2,55.91
1594,47,3,71.68
1594,42,3,27.67
1595,30,3,48.4
1595,17,2,119.91
1595,17,3,126.17
1595,12,1,107.08
1596,38,2,125.3
1597,35,1,48.56
1597,27,1,75.08
1597,16,1,151.93
1598,43,2,57.05
1599,2,1,13.44
1599,25,1,103.38
1599,5,1,180.46
1599,31,1,112.8
1600,23,3,173.07
1600,50,2,78.68
1600,37,2,10.2
1601,28,1,106.98
1601,38,2,59.63
1601,30,2,111.04
1601,7,2,172.3
1602,11,1,54.14
1602,8,3,65.27
1603,7,3,198.24
1603,18,1,157.19
1603,28,3,18.39
1604,49,2,190.29
1604,29,2,154.32
1605,47,1,22.27
1605,7,3,61.93
1606,41,3,120.01
1607,12,2,32.35
1607,11,2,87.85
1607,14,1,183.28
1608,42,2,31.84
1608,11,3,127.87
1608,15,3,25.65
1609,48,2,44.09
1610,16,2,145.03
1610,38,2,190.49
1610,41,3,155.4
1611,15,1,185.73
1611,15,2,196.67
1612,50,3,181.26
1612,35,1,135.54
1612,36,2,28.68
1613,44,1,45.36
1614,28,3,51.26
1614,3,3,34.79
1614,9,3,192.98
1614,50,3,74.17
1615,19,2,110.82
1615,27,1,144.86
1615,49,1,74.26
1615,29,3,43.07
1616,1,1,120.13
1616,23,2,22.0
1616,40,3,191.04
1616,16,3,165.93
1617,27,1,153.3
1618,3,2,62.27
1619,44,2,139.99
1619,46,2,41.86
1620,27,2,195.84
1620,12,3,30.93
1621,45,3,156.21
1622,16,3,191.03
1622,33,1,125.1
1623,27,1,123.15
1624,45,3,105.4
1625,38,2,25.32
1626,6,1,194.47
1626,35,2,60.97
1627,5,2,71.16
1627,50,3,114.5
1627,15,1,155.03
1627,36,2,56.27
1628,4,1,179.09
1628,44,2,171.45
1628,34,1,180.16
1628,36,3,90.68
1629,24,1,163.44
1630,27,3,20.99
1631,22,1,18.89
1632,46,3,42.73
1632,22,2,45.06
1632,13,3,136.02
1633,25,3,156.71
1633,6,3,129.9
1634,33,2,135.69
1634,14,3,70.76
1634,41,3,150.94
1634,47,2,123.82
1635,25,1,70.77
1635,14,1,137.86
1635,19,2,104.82
1636,8,2,51.58
1637,40,3,106.88
1637,38,2,117.31
1637,41,3,153.58
1638,32,2,54.79
1638,30,2,18.6
1638,1,1,199.9
1638,22,2,106.22
1639,50,1,69.6
1639,39,1,108.05
1639,4,3,18.27
1640,12,2,199.0
1640,17,3,193.51
1640,31,3,37.29
1640,48,3,93.22
1641,16,2,70.41
1641,28,2,190.49
1641,48,1,145.51
1642,1,1,116.66
1643,2,2,99.19
1643,19,1,141.54
1643,26,3,48.68
1644,29,1,88.44
1644,22,2,106.37
1644,7,3,73.25
1644,15,2,49.69
1645,29,3,80.19
1645,4,2,190.09
1645,20,2,18.05
1645,35,3,32.36
1646,1,1,14.24
1646,35,3,68.59
1646,26,1,129.01
1647,26,2,155.8
1647,36,1,166.68
1648,27,3,167.84
1648,11,2,143.36
1648,30,1,92.02
1649,35,3,24.84
1649,43,2,142.21
1649,47,2,192.98
1649,22,1,125.26
1650,29,3,23.43
1651,8,1,68.96
1651,31,1,168.06
1651,10,2,21.99
1652,4,1,196.93
1653,5,1,171.45
1653,50,3,133.88
1653,48,2,185.72
1654,42,1,179.65
1654,45,1,56.27
1654,35,1,194.92
1655,44,3,196.16
1655,22,1,142.13
1655,42,2,189.69
1656,45,3,84.8
1656,21,3,96.31
1656,2,1,96.7
1657,10,3,154.2
1657,29,1,195.76
1657,10,2,121.94
1658,3,2,14.4
1658,31,3,113.46
1658,22,1,183.29
1659,13,2,173.24
1659,3,1,110.99
1659,13,1,166.76
1659,37,3,110.72
1660,47,2,52.79
1660,7,3,172.72
1660,50,2,161.45
1660,27,2,21.41
1661,38,3,130.87
1661,35,1,158.77
1661,19,3,46.51
1661,21,2,55.74
1662,42,3,63.64
1662,50,3,120.7
1662,20,3,33.1
1663,37,3,128.15
1663,6,3,133.8
1663,44,1,23.31
1663,19,1,198.16
1664,31,1,167.17
1664,30,3,68.4
1664,11,2,128.56
1664,4,3,82.78
1665,10,2,137.27
1665,2,1,56.11
1665,8,1,54.37
1665,38,1,83.52
1666,28,2,166.59
1667,25,1,58.35
1667,38,3,106.98
1667,37,3,124.9
1667,18,2,122.83
1668,31,3,22.3
1668,2,3,123.39
1668,42,1,72.34
1669,7,3,41.64
1669,10,3,60.23
1669,19,1,170.22
1669,15,2,62.86
1670,49,2,53.1
1670,27,3,37.34
1671,14,1,169.06
1672,23,3,108.5
1673,24,3,136.85
1673,22,3,93.03
1673,15,2,25.42
1673,31,1,197.76
1674,8,2,128.02
1674,47,3,50.93
1674,39,1,168.31
1674,50,2,57.97
1675,28,3,78.26
1675,16,2,158.52
1675,31,3,34.43
1676,6,3,89.07
1676,16,2,142.65
1676,44,3,46.28
1677,32,1,65.24
1677,49,1,93.41
1677,19,3,136.9
1678,43,2,76.27
1678,3,3,83.75
1678,33,1,48.9
1678,26,2,37.75
1679,8,3,118.03
1679,25,3,31.43
1679,18,3,110.74
1680,6,1,124.34
1680,8,2,172.77
1681,27,2,86.24
1682,22,3,188.69
1682,9,3,35.1
1682,43,3,188.11
1682,26,2,73.35
1683,35,3,31.2
1683,1,2,93.36
1684,23,1,120.52
1684,36,2,68.59
1685,6,2,190.11
1685,27,2,128.31
1685,10,3,184.86
1686,11,1,69.39
1686,3,3,14.33
1686,8,2,173.78
1686,14,3,89.2
1687,19,1,102.32
1687,5,2,50.11
1687,47,2,91.03
1687,45,2,119.52
1688,42,3,72.72
1688,28,2,125.49
1688,4,2,128.56
1688,11,2,78.78
1689,39,1,92.29
1689,14,3,197.87
1690,42,3,111.84
1690,33,1,172.17
1690,50,3,183.52
1690,13,2,73.3
1691,20,2,82.54
1691,45,2,127.48
1691,23,1,71.43
1692,16,2,137.4
1692,36,1,59.71
1692,46,3,157.08
1692,17,2,194.06
1693,2,3,128.75
1693,10,1,37.95
1693,5,2,177.49
1694,40,2,98.01
1694,20,3,59.12
1695,26,2,140.91
1695,4,1,170.33
1695,33,2,170.7
1695,13,2,120.33
1696,35,3,48.11
1696,10,1,159.62
1696,47,2,70.42
1697,44,2,159.15
1697,21,2,26.05
1697,23,1,160.12
1697,9,2,34.95
1698,17,1,181.0
1698,20,2,190.69
1698,33,2,102.34
1698,48,2,132.68
1699,45,2,58.37
1699,37,1,134.87
1700,42,2,125.27
1700,2,3,183.1
1700,43,3,65.14
1700,11,2,35.17
1701,7,3,38.38
1701,31,3,197.25
1701,30,2,34.21
1702,50,2,43.94
1702,21,2,83.52
1702,15,2,144.43
1703,11,1,110.44
1704,17,3,120.09
1705,43,3,16.51
1705,43,3,184.51
1706,33,2,135.7
1706,12,2,57.09
1707,7,3,147.56
1708,14,2,35.26
1709,47,2,38.35
1709,10,3,125.98
1710,44,1,121.82
1710,32,1,20.66
1710,13,2,110.73
1711,31,1,158.76
1712,22,1,97.36
1712,45,2,52.7
1713,9,3,107.23
1713,27,2,155.08
1714,33,3,107.92
1715,7,2,156.47
1715,50,2,161.86
1715,48,1,140.08
1716,37,3,193.49
1717,14,1,69.96
1717,16,2,140.97
1717,43,3,143.32
1717,48,1,37.77
1718,38,2,161.58
1718,6,2,187.86
1718,2,1,65.95
1718,9,1,71.08
1719,30,3,99.65
1719,50,3,62.4
1720,36,2,83.99
1720,13,1,186.88
1720,23,3,190.34
1720,9,3,164.9
1721,19,3,105.63
1722,27,1,84.33
1722,12,1,76.72
1723,20,1,73.49
1724,29,1,28.07
1724,24,2,155.43
1724,31,1,17.68
1725,32,3,109.13
1725,48,2,164.48
1725,34,1,97.35
1726,14,1,102.5
1727,9,3,194.74
1728,28,2,36.37
1729,35,2,171.25
1730,25,1,109.31
1730,4,2,24.77
1730,14,1,42.53
1731,39,1,79.75
1731,17,3,86.92
1731,7,1,118.86
1732,4,2,191.72
1733,44,3,106.71
1734,22,1,41.46
1735,8,1,189.99
1735,38,3,180.91
1735,46,1,136.03
1735,45,1,129.08
1736,39,1,160.52
1736,5,2,153.8
1736,13,3,95.22
1736,35,2,181.1
1737,45,1,66.53
1737,7,1,191.15
1738,8,2,30.78
1738,39,3,10.26
1738,32,2,199.5
1738,30,3,129.85
1739,3,2,175.76
1740,22,2,113.34
1740,42,3,190.7
1740,10,3,95.34
1740,20,2,95.99
1741,31,3,71.04
1742,37,2,145.05
1742,8,3,176.81
1743,23,1,69.24
1743,29,3,86.63
1744,13,1,116.39
1745,1,1,44.46
1746,36,3,119.6
1746,1,3,170.1
1747,9,2,174.52
1748,10,3,78.45
1748,37,3,166.1
1749,12,2,133.36
1749,48,2,127.1
1749,26,1,198.66
1750,28,3,33.19
1751,41,2,20.94
1751,18,2,113.66
1751,45,1,13.69
1751,43,3,51.57
1752,15,1,60.26
1752,5,1,121.96
1753,16,1,158.65
1753,18,3,79.88
1753,31,3,113.74
1754,16,2,10.6
1754,18,2,112.27
1754,13,1,182.49
1755,18,1,164.79
1756,17,2,10.52
1756,20,2,174.73
1757,10,1,138.33
1757,10,3,31.88
1757,22,3,165.16
1757,10,2,193.67
1758,9,3,32.18
1759,19,3,74.93
1759,34,3,140.57
1760,30,1,71.75
1760,34,1,134.1
1761,47,1,66.39
1761,6,2,191.3
1761,36,3,164.11
1761,31,2,111.2
1762,4,3,136.64
1763,47,3,194.2
1763,45,2,82.35
1763,7,1,91.85
1763,28,2,73.78
1764,44,1,138.74
1764,4,1,100.1
1764,17,3,175.63
1764,27,1,135.35
1765,50,3,91.24
1765,34,3,71.75
1765,4,1,66.94
1765,45,1,53.57
1766,1,3,17.65
1766,21,1,179.22
1767,46,2,168.22
1767,30,2,43.43
1767,36,3,56.65
1768,47,2,165.59
1768,45,2,189.84
1769,25,3,145.14
1770,41,2,178.22
1770,30,3,136.51
1770,27,2,97.0
1770,37,3,29.93
1771,7,1,126.78
1771,8,1,146.75
1772,20,2,83.13
1772,20,2,55.0
1772,4,3,185.17
1773,36,3,98.11
1773,32,2,63.94
1774,25,1,136.23
1775,2,1,13.62
1775,46,3,39.99
1775,35,3,196.81
1776,35,1,153.0
1776,5,2,136.51
1776,23,2,61.64
1776,18,2,44.8
1777,46,1,168.83
1778,41,2,129.52
1778,50,2,142.17
1779,33,2,73.42
1780,21,2,85.06
1780,1,2,194.52
1780,46,2,96.44
1780,12,3,193.75
1781,35,1,182.84
1782,6,2,29.4
1782,29,2,145.11
1783,37,1,163.05
1784,41,3,11.65
1784,14,2,72.84
1784,40,2,137.15
1784,49,2,142.58
1785,34,1,96.51
1786,42,1,75.61
1786,32,1,172.69
1786,39,2,144.85
1787,36,2,181.31
1787,43,3,189.95
1787,8,3,18.19
1787,37,3,58.58
1788,2,2,40.34
1789,6,3,129.08
1789,38,1,146.15
1789,48,2,109.6
1789,35,3,170.78
1790,29,3,77.91
1790,7,3,34.42
1790,5,3,139.39
1790,4,1,161.46
1791,15,2,106.57
1791,5,3,155.01
1791,31,1,119.91
1791,1,3,199.98
1792,38,2,37.56
1792,7,3,191.77
1792,22,3,184.48
1792,38,3,98.62
1793,8,3,114.92
1793,27,1,70.77
1794,17,2,195.31
1794,4,2,123.72
1794,22,1,62.7
1794,11,1,129.21
1795,16,1,23.8
1795,4,2,13.71
1796,9,1,195.28
1796,13,1,129.29
1796,42,1,188.45
1796,24,1,59.22
1797,35,1,198.87
1797,7,3,136.61
1797,45,2,46.95
1798,14,3,183.2
1799,27,3,49.77
1799,2,2,140.48
1799,14,2,120.93
1800,28,1,95.76
1800,28,1,40.75
1801,5,3,148.06
1801,32,2,23.99
1801,41,1,44.4
1802,27,1,63.54
1802,7,3,161.71
1802,17,3,68.82
1802,19,2,62.48
1803,22,3,50.31
1803,43,1,193.33
1804,1,3,133.08
1804,36,3,43.46
1804,11,2,126.9
1805,11,2,180.03
1805,18,3,40.09
1805,33,2,106.62
1805,9,3,195.13
1806,25,3,129.83
1806,48,3,16.64
1806,44,1,164.15
1807,2,2,143.02
1807,24,1,16.39
1807,42,3,51.13
1808,15,1,128.27
1809,2,2,103.42
1810,2,2,121.37
1811,8,2,39.0
1812,44,1,197.92
1812,16,2,19.36
1812,40,1,178.27
1812,41,3,108.57
1813,34,3,40.57
1814,12,3,196.62
1814,13,3,156.68
1814,21,1,151.17
1814,21,3,46.16
1815,9,3,147.3
1815,19,3,14.11
1815,43,1,174.0
1816,13,1,42.39
1816,23,1,147.14
1817,32,3,109.69
1817,24,1,163.89
1817,18,2,31.07
1817,41,3,196.99
1818,36,3,118.37
1818,47,2,163.98
1818,41,1,95.66
1819,14,1,135.25
1819,26,3,21.24
1820,39,2,165.77
1820,18,1,12.04
1820,14,3,166.37
1821,39,1,12.14
1821,7,3,104.8
1822,45,3,52.69
1822,49,2,177.96
1822,36,2,119.47
1823,40,1,57.04
1824,9,3,42.79
1824,9,1,160.36
1824,46,1,102.67
1825,35,1,105.94
1826,12,1,145.38
1826,13,2,143.06
1826,2,2,114.21
1827,13,1,133.87
1827,33,1,114.26
1827,26,3,60.66
1828,34,3,145.23
1829,14,1,159.95
1830,24,2,151.3
1831,48,3,12.44
1831,30,3,74.07
1831,13,3,73.88
1831,13,3,62.37
1832,19,1,145.81
1832,35,3,71.41
1833,14,1,161.68
1833,11,1,161.94
1833,4,1,18.36
1833,5,1,114.96
1834,7,2,102.5
1834,10,3,144.22
1834,42,2,41.75
1834,9,2,75.53
1835,35,2,194.39
1835,48,1,97.71
1835,29,3,165.01
1835,21,3,16.26
1836,13,1,86.82
1836,12,2,135.84
1836,6,1,135.2
1837,41,2,20.27
1837,31,3,130.18
1838,4,2,96.07
